typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
tuindorp,0,afternoon,59.223087,62.48091,28.151962,70.15965,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.004521440103792169,6039.5,1.5170687503807117,11356.25,2.8525891210383234,14020.25,3.5217622563995645,21393.5,5.373857158915432,38012.75,9.54846512807921,63760.0,16.015945612099376,243503.0,61.165790532983586
tuindorp,0,evening,35.382133,35.913,24.913643,54.97877,0.0,0.0,0.0,0.0,12.0,0.003014293402528113,160642.5,40.35196899296854,36222.75,9.098833028868768,107056.75,26.891704601758466,26144.75,6.567328952978907,56949.0,14.305082915047793,11075.5,2.7820672149750094,0.0,0.0,0.0,0.0
tuindorp,0,12:00,58.82334,60.954414,28.894138,66.826485,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0033282822986247912,206.75,0.05193376341439061,24800.5,6.229665294116539,12529.25,3.1472363011354467,64.75,0.01626462481780794,225.75,0.05670639463506012,94268.75,23.679472599131003,265994.25,66.81539274045113
tuindorp,1,morning,39.44039,41.110268,23.362448,44.8427,0.0,0.0,0.0,0.0,118.0,0.035938630220428674,18041.75,5.494879506605247,29825.5,9.083793352876231,69332.25,21.116153348307762,211020.0,64.26923516199034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,1,afternoon,58.300285,62.619225,28.310936,69.70303,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.020101267750409258,5778.0,1.759774622149465,16091.5,4.900902272813797,17563.0,5.349069174249058,20974.5,6.388091521681197,29119.0,8.868618418547989,42723.0,13.011916092435374,196022.5,59.70152663037271
tuindorp,1,evening,36.16072,37.196785,25.37861,54.39328,0.0,0.0,0.0,0.0,0.0,0.0,122448.5,37.293486123272544,35078.75,10.6837476681768,82087.0,25.000799482240073,13395.5,4.079795941675867,69146.25,21.059504321011154,6181.5,1.8826664636235582,0.0,0.0,0.0,0.0
tuindorp,1,12:00,58.3816,60.64946,28.894876,66.79399,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.011725739521072068,441.25,0.1343891574980013,25207.25,7.677237598507633,9381.75,2.857349526021243,39.5,0.012030304183957057,432.75,0.13180035786347888,81941.75,24.956561464956028,210854.75,64.21890585144858
tuindorp,2,morning,39.360855,40.978897,23.354242,44.854465,0.0,0.0,0.0,0.0,35.75,0.015556566067539431,12643.5,5.50180260349468,20486.25,8.914565079751878,53588.5,23.31896617371571,143052.5,62.249109576970184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,2,afternoon,58.542473,62.84253,28.314148,69.77466,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.010878717529747853,3894.75,1.694795403959418,10675.25,4.645321172377631,11478.25,4.994745579433132,16251.75,7.071927904563187,20110.0,8.750840380929173,25426.0,11.064090876454756,141945.5,61.767399964752954
tuindorp,2,evening,36.764942,37.407974,25.373293,53.84207,0.0,0.0,0.0,0.0,0.0,0.0,74961.0,32.61918178989715,35344.75,15.380222056382218,47911.5,20.84862699706057,14957.5,6.50873669804814,45004.25,19.58354093552619,11627.5,5.059691523085727,0.0,0.0,0.0,0.0
