typology,stat,time,with_trees_avg,without_trees_avg,with_trees_std,without_trees_std
historisch,mean,overall,35.327117888888885,38.797432444444446,0.9674519762624899,1.5107918761492416
tuindorp,mean,overall,38.177968500000006,43.42272461111111,2.073795663837417,1.0289654932917018
vinex,mean,overall,39.0637315,44.229363611111104,1.2621423189000225,1.2320485425551482
volkswijk,mean,overall,36.659245166666665,41.04750955555556,1.1188627693303326,1.2484886384210192
bloemkool,mean,overall,37.79321455555556,44.54155677777778,1.2485125871564033,1.1912475541739367
stedelijk,mean,overall,34.587557749999995,40.10786041666666,0.17763045607424385,0.7422352183652786
historisch,median,overall,34.04786566666666,38.54379766666666,1.1287111106951597,1.9462840555645398
tuindorp,median,overall,38.29713038888889,44.6173345,2.8242341956783954,1.3425475608826083
vinex,median,overall,39.41318716666667,45.72441055555555,1.5282029227841167,1.6479772772034227
volkswijk,median,overall,36.32485666666667,41.933628500000005,1.4244541301634823,1.8819010340763214
bloemkool,median,overall,37.69297133333334,46.066177944444455,1.7971207717952742,1.271451841419976
stedelijk,median,overall,33.13839158333334,40.401042666666676,0.16996763396451062,0.7522627471724878
historisch,min,overall,25.433255944444443,25.533687444444443,0.18822628990507384,0.1841249612346458
tuindorp,min,overall,25.539901222222223,25.563420944444445,0.17317178648748308,0.16418228945586286
vinex,min,overall,25.503822888888887,25.56363372222222,0.16542825970416372,0.15252060868882758
volkswijk,min,overall,25.375879611111113,25.486322333333334,0.17620657538865073,0.18399136238891098
bloemkool,min,overall,25.458641222222223,25.54906133333333,0.18041186459003503,0.18200400734875566
stedelijk,min,overall,25.29373766666667,25.43678783333333,0.0393756144119591,0.016510384003860654
historisch,max,overall,53.98063283333334,54.22563372222222,1.2149242515356427,1.2197468094350594
tuindorp,max,overall,53.38755344444445,54.00503116666667,1.4643667708116517,1.305518013293737
vinex,max,overall,53.95738677777778,54.38102622222221,1.3231412926014663,1.2508645765904876
volkswijk,max,overall,52.941482166666674,53.78806427777778,1.4211740965575441,1.0465944575027455
bloemkool,max,overall,54.094540277777774,54.59175094444444,1.345878174562522,1.2120501197820088
stedelijk,max,overall,53.01957625,53.589480083333335,0.45213968555573053,0.4181094648267874
