typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
tuindorp,0,evening,29.495516,29.226233,24.525658,40.704082,0.0,0.0,0.0,0.0,81.75,0.02053487380472277,214898.0,53.9804686347072,163711.5,41.1228745306651,19400.25,4.873170465199669,11.75,0.0029514956233087776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,0,12:00,59.013577,61.19275,28.80872,67.21753,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.003391080077844127,312.25,0.07843442624495027,26232.0,6.589245377926455,11012.5,2.7662421746117367,44.25,0.011115206921822416,130.0,0.03265484519405455,82144.25,20.63390590255166,278214.5,69.88501098647147
tuindorp,1,morning,44.090393,46.09836,23.063135,54.89005,0.0,0.0,0.0,0.0,160.5,0.0488826283930407,21975.5,6.692960749229071,16489.75,5.022195149807743,33834.25,10.304716945216432,68478.5,20.856131267369705,133986.0,40.80740092130811,53413.0,16.267712338675906,0.0,0.0,0.0,0.0
tuindorp,1,afternoon,54.837597,57.638695,28.761345,64.4495,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.015075950812806944,2704.0,0.8235428484410097,17181.75,5.2329538965241555,18583.75,5.65995355388891,25338.0,7.717059428179845,42316.25,12.888034415806906,174257.5,53.07267674268093,47906.75,14.590703163665436
tuindorp,1,evening,33.673023,33.938778,25.240238,45.501316,0.0,0.0,0.0,0.0,0.0,0.0,138171.75,42.08223245897894,36126.25,11.002779152548825,84264.0,25.663836753340696,69767.0,21.24856283549701,8.5,0.0025887996345224044,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,1,12:00,58.57873,60.88463,28.809477,67.15002,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.012106445349678304,576.0,0.17542924582175354,26276.75,8.002969505463128,8186.5,2.4933186127079607,29.25,0.008908516389385921,269.0,0.08192789431606198,68722.0,20.930292762782198,224238.25,68.29504701716984
tuindorp,2,morning,43.695824,45.18833,23.047523,55.02754,0.0,0.0,0.0,0.0,50.0,0.021757435059495706,16070.0,6.992839628121921,11411.25,4.965590616453407,23773.75,10.34511643491372,58394.0,25.410073257283845,90757.5,39.49300824824363,29349.75,12.771505592748683,0.25,0.00010878717529747852,0.0,0.0
tuindorp,2,afternoon,55.0488,57.89183,28.765532,64.280014,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.00968205860147559,1497.75,0.6517439672071939,11319.25,4.925556935943935,12677.75,5.516706446510434,20199.0,8.789568615335074,29526.0,12.848200551333406,106449.75,46.321470454491056,48114.75,20.93707097057742
tuindorp,2,evening,33.76073,33.9739,25.249502,44.67945,0.0,0.0,0.0,0.0,0.0,0.0,91979.75,40.024868748273,31112.25,13.538455178595907,56406.0,24.544997639318296,50308.5,21.891678433812796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,2,12:00,58.571915,61.174065,28.801687,67.26157,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.00739752792022854,244.0,0.10617628309033905,19571.25,8.516404018163106,7543.5,3.282544227426117,35.0,0.015230204541646995,122.25,0.05319692872046701,40916.5,17.80476183223712,161357.0,70.21428897790098
